City/Town,Ward,Pct,State Rep,State Senate,US House,Gov Council,Clinton_16,Trump_16,Obama_12,Romney_12,County
Cambridge,3,2A,26th Middlesex,Middlesex and Suffolk,5th Congressional,6th District,675,34,616,57,Middlesex
Cambridge,3,3,26th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,1376,62,1407,97,Middlesex
Cambridge,6,1,26th Middlesex,Middlesex and Suffolk,5th Congressional,6th District,1656,80,1563,159,Middlesex
Cambridge,9,1,29th Middlesex,2nd Middlesex,5th Congressional,6th District,1948,98,1849,266,Middlesex
Cambridge,9,2,29th Middlesex,2nd Middlesex,5th Congressional,6th District,1926,236,1634,281,Middlesex
Cambridge,9,3,29th Middlesex,2nd Middlesex,5th Congressional,6th District,1557,193,1479,285,Middlesex
Cambridge,10,3,29th Middlesex,2nd Middlesex,7th Congressional,6th District,1585,84,1465,145,Middlesex
Cambridge,11,2,29th Middlesex,2nd Middlesex,7th Congressional,6th District,1996,184,1800,274,Middlesex
Cambridge,2,2,8th Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,433,19,480,91,Middlesex
Cambridge,2,3,8th Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,761,79,805,195,Middlesex
Cambridge,5,1,8th Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,1505,72,1444,113,Middlesex
Cambridge,5,2,8th Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,1678,115,1570,182,Middlesex
Cambridge,5,3,8th Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,1262,61,1177,101,Middlesex
Somerville,1,1,26th Middlesex,2nd Middlesex,7th Congressional,6th District,1032,199,896,179,Middlesex
Somerville,1,2,26th Middlesex,2nd Middlesex,7th Congressional,6th District,1318,293,940,250,Middlesex
Somerville,1,3,26th Middlesex,2nd Middlesex,7th Congressional,6th District,1041,193,858,181,Middlesex
Somerville,2,1,26th Middlesex,2nd Middlesex,7th Congressional,6th District,1617,133,1352,133,Middlesex
Somerville,2,2,27th Middlesex,2nd Middlesex,7th Congressional,6th District,1915,147,1679,195,Middlesex
Somerville,2,3,27th Middlesex,2nd Middlesex,7th Congressional,6th District,1797,176,1518,215,Middlesex
Somerville,3,1,27th Middlesex,2nd Middlesex,7th Congressional,6th District,1598,163,1392,175,Middlesex
Somerville,3,2,27th Middlesex,2nd Middlesex,7th Congressional,6th District,1652,202,1468,257,Middlesex
Somerville,3,3,27th Middlesex,2nd Middlesex,7th Congressional,6th District,1903,175,1560,270,Middlesex
Somerville,5,1,27th Middlesex,2nd Middlesex,7th Congressional,6th District,1643,260,1418,292,Middlesex
Somerville,5,2,27th Middlesex,2nd Middlesex,7th Congressional,6th District,1956,227,1477,231,Middlesex
Somerville,5,3,27th Middlesex,2nd Middlesex,7th Congressional,6th District,2000,182,1725,263,Middlesex
Somerville,6,1,27th Middlesex,2nd Middlesex,7th Congressional,6th District,2183,159,1874,240,Middlesex
Somerville,6,2,27th Middlesex,2nd Middlesex,7th Congressional,6th District,2012,179,1731,242,Middlesex
Somerville,6,3,27th Middlesex,2nd Middlesex,7th Congressional,6th District,1270,120,1276,200,Middlesex
Somerville,4,1,34th Middlesex,2nd Middlesex,7th Congressional,6th District,1054,231,947,265,Middlesex
Somerville,4,2,34th Middlesex,2nd Middlesex,7th Congressional,6th District,1243,190,1043,193,Middlesex
Somerville,4,3,34th Middlesex,2nd Middlesex,7th Congressional,6th District,1432,233,1165,250,Middlesex
Somerville,7,1,34th Middlesex,2nd Middlesex,7th Congressional,6th District,1974,203,1701,288,Middlesex
Somerville,7,2,34th Middlesex,2nd Middlesex,7th Congressional,6th District,1535,171,1456,215,Middlesex
Somerville,7,3,34th Middlesex,2nd Middlesex,7th Congressional,6th District,1565,292,1377,351,Middlesex
Everett,1,1,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,737,294,726,287,Middlesex
Everett,1,2,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,666,290,670,245,Middlesex
Everett,2,1,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,776,336,768,269,Middlesex
Everett,2,2,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,702,249,682,246,Middlesex
Everett,3,1,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,828,412,917,355,Middlesex
Everett,3,2,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,779,346,880,319,Middlesex
Everett,4,1,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,888,416,810,379,Middlesex
Everett,4,2,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,797,286,789,284,Middlesex
Everett,5,1,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,765,343,812,328,Middlesex
Everett,5,2,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,818,299,827,293,Middlesex
Everett,6,1,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,809,344,748,305,Middlesex
Everett,6,2,28th Middlesex,Middlesex and Suffolk,7th Congressional,6th District,896,325,780,279,Middlesex
Bernardston,-,1,2nd Berkshire,"Hampshire, Franklin and Worcester",1st Congressional,8th District,711,382,809,329,Franklin
Charlemont,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,407,228,456,166,Franklin
Colrain,-,1,2nd Berkshire,"Hampshire, Franklin and Worcester",1st Congressional,8th District,513,257,618,232,Franklin
Dalton,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1091,491,1235,421,Berkshire
Dalton,-,2,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1099,449,1209,470,Berkshire
Greenfield,-,1,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,547,280,625,230,Franklin
Greenfield,-,2,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,741,341,792,350,Franklin
Greenfield,-,3,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,638,254,684,201,Franklin
Greenfield,-,4,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,736,257,790,240,Franklin
Greenfield,-,5,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,718,175,811,185,Franklin
Greenfield,-,6,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,736,154,741,146,Franklin
Greenfield,-,7,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,483,246,565,211,Franklin
Greenfield,-,8,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,515,170,623,125,Franklin
Greenfield,-,9,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,460,221,556,207,Franklin
Hawley,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,105,67,127,65,Franklin
Heath,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,244,165,295,124,Franklin
Hinsdale,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,606,403,728,297,Berkshire
Leyden,-,1,2nd Berkshire,"Hampshire, Franklin and Worcester",1st Congressional,8th District,306,139,339,115,Franklin
Monroe,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,25,26,32,21,Franklin
Northfield,-,1,2nd Berkshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,1013,533,1115,474,Franklin
Peru,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,255,207,324,136,Berkshire
Pittsfield,1,B,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,980,366,1135,307,Berkshire
Pittsfield,1,A,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,789,309,906,227,Berkshire
Pittsfield,2,A,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,617,143,664,75,Berkshire
Pittsfield,2,B,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1048,370,1180,272,Berkshire
Pittsfield,3,A,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1233,326,1298,319,Berkshire
Pittsfield,3,B,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1248,414,1455,372,Berkshire
Pittsfield,4,A,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1162,402,1262,397,Berkshire
Pittsfield,4,B,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1342,528,1427,566,Berkshire
Pittsfield,5,A,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,959,273,1108,217,Berkshire
Pittsfield,5,B,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1030,414,1176,302,Berkshire
Pittsfield,6,A,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1115,328,1209,316,Berkshire
Pittsfield,6,B,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,713,253,799,217,Berkshire
Pittsfield,7,A,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,658,226,816,182,Berkshire
Pittsfield,7,B,3rd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,1013,419,1213,288,Berkshire
Rowe,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,122,99,140,92,Franklin
Savoy,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,184,163,241,103,Berkshire
Windsor,-,1,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",1st Congressional,8th District,313,159,385,127,Berkshire
Georgetown,-,1,2nd Essex,1st Essex and Middlesex,6th Congressional,5th District,863,848,872,937,Essex
Georgetown,-,2,2nd Essex,1st Essex and Middlesex,6th Congressional,5th District,727,725,719,853,Essex
Georgetown,-,3,2nd Essex,1st Essex and Middlesex,6th Congressional,5th District,757,655,682,789,Essex
Groveland,-,1,2nd Essex,1st Essex and Middlesex,6th Congressional,5th District,913,968,908,1038,Essex
Groveland,-,2,2nd Essex,1st Essex and Middlesex,6th Congressional,5th District,909,966,924,1046,Essex
Merrimac,-,1,2nd Essex,1st Essex,6th Congressional,5th District,923,770,934,823,Essex
Merrimac,-,2,2nd Essex,1st Essex,6th Congressional,5th District,972,852,913,837,Essex
Newbury,-,1,2nd Essex,1st Essex and Middlesex,6th Congressional,5th District,1290,793,1211,980,Essex
Newbury,-,2,2nd Essex,1st Essex and Middlesex,6th Congressional,5th District,1175,923,1080,1124,Essex
W. Newbury,-,1,2nd Essex,1st Essex and Middlesex,6th Congressional,5th District,1620,1020,1390,1349,Essex
Athol,-,1,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,733,856,878,810,Worcester
Athol,-,2,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,608,781,758,671,Worcester
Athol,-,3,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,735,698,907,598,Worcester
Belchertown,-,A,2nd Franklin,1st Hampden and Hampshire,2nd Congressional,8th District,1103,698,1119,649,Hampshire
Belchertown,-,B,7th Hampden,1st Hampden and Hampshire,2nd Congressional,8th District,977,894,1009,800,Hampshire
Belchertown,-,C,7th Hampden,1st Hampden and Hampshire,2nd Congressional,8th District,1048,955,1133,902,Hampshire
Belchertown,-,D,7th Hampden,1st Hampden and Hampshire,2nd Congressional,8th District,1280,606,1339,563,Hampshire
Erving,-,1,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,420,300,557,200,Franklin
Gill,-,1,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,579,259,653,213,Franklin
New Salem,-,1,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,337,208,381,205,Franklin
Orange,-,1,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,714,799,867,660,Franklin
Orange,-,2,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,773,751,951,665,Franklin
Petersham,-,1,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,417,312,451,338,Worcester
Phillipston,-,1,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,374,550,464,469,Worcester
Royalston,-,1,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,193,179,225,170,Worcester
Royalston,-,2,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,121,142,166,97,Worcester
Templeton,-,A,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,550,768,611,709,Worcester
Templeton,-,B,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,502,708,637,596,Worcester
Templeton,-,C,2nd Franklin,"Worcester, Hampden, Hampshire and Middlesex",2nd Congressional,7th District,469,592,612,552,Worcester
Warwick,-,1,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,271,142,334,109,Franklin
Wendell,-,1,2nd Franklin,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,402,104,427,70,Franklin
Hampden,-,1,2nd Hampden,1st Hampden and Hampshire,1st Congressional,8th District,1188,1645,1286,1569,Hampden
Longmeadow,-,A,2nd Hampden,1st Hampden and Hampshire,1st Congressional,8th District,1125,624,1061,866,Hampden
Longmeadow,-,B,2nd Hampden,1st Hampden and Hampshire,1st Congressional,8th District,1028,616,899,770,Hampden
Longmeadow,-,C,2nd Hampden,1st Hampden and Hampshire,1st Congressional,8th District,1055,782,997,971,Hampden
Longmeadow,-,D,2nd Hampden,1st Hampden and Hampshire,1st Congressional,8th District,1013,806,933,1049,Hampden
Longmeadow,-,E,2nd Hampden,1st Hampden and Hampshire,1st Congressional,8th District,1090,629,970,874,Hampden
Monson,-,A,2nd Hampden,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,625,784,751,677,Hampden
Monson,-,B,2nd Hampden,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,622,736,668,678,Hampden
Monson,-,C,2nd Hampden,"Worcester, Hampden, Hampshire and Middlesex",1st Congressional,7th District,675,739,759,680,Hampden
Easthampton,-,1,2nd Hampshire,2nd Hampden and Hampshire,1st Congressional,8th District,1127,514,1224,512,Hampshire
Easthampton,-,2,2nd Hampshire,2nd Hampden and Hampshire,1st Congressional,8th District,1370,417,1258,384,Hampshire
Easthampton,-,3,2nd Hampshire,2nd Hampden and Hampshire,1st Congressional,8th District,1140,447,1202,354,Hampshire
Easthampton,-,4,2nd Hampshire,2nd Hampden and Hampshire,1st Congressional,8th District,1464,453,1383,497,Hampshire
Easthampton,-,5,2nd Hampshire,2nd Hampden and Hampshire,1st Congressional,8th District,1112,768,1216,716,Hampshire
Granby,-,2,2nd Hampshire,1st Hampden and Hampshire,1st Congressional,8th District,702,890,827,798,Hampshire
Granby,-,1,3rd Hampshire,1st Hampden and Hampshire,1st Congressional,8th District,949,809,1043,777,Hampshire
Hadley,-,1,2nd Hampshire,"Hampshire, Franklin and Worcester",2nd Congressional,8th District,2149,867,2142,891,Hampshire
S. Hadley,-,A,2nd Hampshire,"Hampshire, Franklin and Worcester",1st Congressional,8th District,1053,645,1146,553,Hampshire
S. Hadley,-,B,2nd Hampshire,"Hampshire, Franklin and Worcester",1st Congressional,8th District,1161,715,1121,721,Hampshire
S. Hadley,-,C,2nd Hampshire,"Hampshire, Franklin and Worcester",1st Congressional,8th District,1016,815,1135,857,Hampshire
S. Hadley,-,D,2nd Hampshire,"Hampshire, Franklin and Worcester",1st Congressional,8th District,812,344,880,378,Hampshire
S. Hadley,-,E,2nd Hampshire,"Hampshire, Franklin and Worcester",1st Congressional,8th District,1166,735,1155,764,Hampshire
Littleton,-,1,2nd Middlesex,Middlesex and Worcester,3rd Congressional,3rd District,1246,691,985,823,Middlesex
Littleton,-,2,2nd Middlesex,Middlesex and Worcester,3rd Congressional,3rd District,1145,651,1044,823,Middlesex
Littleton,-,3,2nd Middlesex,Middlesex and Worcester,3rd Congressional,3rd District,1054,534,910,717,Middlesex
Westford,-,1,2nd Middlesex,1st Middlesex,3rd Congressional,5th District,1497,792,1089,1148,Middlesex
Westford,-,2,2nd Middlesex,1st Middlesex,3rd Congressional,5th District,1334,815,1029,1073,Middlesex
Westford,-,3,2nd Middlesex,1st Middlesex,3rd Congressional,5th District,1266,854,1084,1149,Middlesex
Westford,-,4,2nd Middlesex,1st Middlesex,3rd Congressional,5th District,1352,677,1121,977,Middlesex
Westford,-,5,2nd Middlesex,1st Middlesex,3rd Congressional,5th District,1242,813,1078,1009,Middlesex
Westford,-,6,2nd Middlesex,1st Middlesex,3rd Congressional,5th District,1163,755,1005,953,Middlesex
Carver,-,1,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,818,1051,931,1003,Plymouth
Carver,-,2,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,763,1051,921,983,Plymouth
Carver,-,3,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,948,1104,1020,1125,Plymouth
Wareham,-,1,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,912,784,1020,709,Plymouth
Wareham,-,2,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,981,788,1098,771,Plymouth
Wareham,-,3,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,962,865,1071,815,Plymouth
Wareham,-,4,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,854,868,988,775,Plymouth
Wareham,-,5,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,942,959,1036,869,Plymouth
Wareham,-,6,2nd Plymouth,1st Plymouth and Bristol,9th Congressional,1st District,784,840,885,711,Plymouth
Ashburnham,-,1,2nd Worcester,"Worcester, Hampden, Hampshire and Middlesex",3rd Congressional,7th District,1439,1522,1632,1535,Worcester
Gardner,1,A,2nd Worcester,Worcester and Middlesex,3rd Congressional,7th District,556,415,607,462,Worcester
Gardner,1,B,2nd Worcester,Worcester and Middlesex,3rd Congressional,7th District,170,217,204,214,Worcester
