city_town,ward,precinct,State_Rep,State_Senate,Gov_Council,US_House,Biden_20,Trump_20,Clinton_16,Trump_16,Harris_24,Trump_24
Medford,3,1,Thirty-Fifth Middlesex,Second Middlesex,Sixth,5,1539.5881314801543,694.462686656223,1486.6351596913896,706.7851300173363,1486,692
Medford,3,2,Twenty-Third Middlesex,Second Middlesex,Sixth,5,1715.2823218997362,714.6191732629727,1431.109058927001,760.627088830255,1652,678
Medford,4,1,Thirty-Fourth Middlesex,Second Middlesex,Sixth,5,866,156,1013,167,741,144
Medford,4,2,Thirty-Fourth Middlesex,Second Middlesex,Sixth,5,1652.1090715615856,416.4732641660016,1460.1178504921522,434.195530726257,1466,417
Medford,5,1,Thirty-Fourth Middlesex,Second Middlesex,Sixth,5,1570.6541474114808,338.71570895096056,1376.019248586759,337.0363830530985,1308,383
Medford,5,2,Thirty-Fourth Middlesex,Second Middlesex,Sixth,5,1444.5913296325668,295.2373777425324,1320.9701295268303,312.1337562780862,1403,351
Medford,6,1,Twenty-Third Middlesex,Second Middlesex,Sixth,5,1907.942741935484,350.88602150537633,1709.6158602150538,328.0021505376344,1757,329
Medford,6,2,Twenty-Third Middlesex,Second Middlesex,Sixth,5,1582.5265583711025,472.2482745968598,1362.9254939067537,512.4388251069771,1447,455
Medford,6,2A,Thirty-Fifth Middlesex,Second Middlesex,Sixth,5,101.38355484201044,30.254284576378087,87.31495267876997,32.82906656674615,102,45
Medford,7,1,Thirty-Fourth Middlesex,Second Middlesex,Sixth,5,957.9719602345144,251.146571501402,847.6196788172317,260.6596992097884,847,287
Medford,7,2,Thirty-Fifth Middlesex,Second Middlesex,Sixth,5,1230.4323750848018,356.18671346463725,845.2694497076745,317.95402648123894,1015,343
Medford,7,2A,Thirty-Fourth Middlesex,Second Middlesex,Sixth,5,63.29452831704744,18.32255918980493,43.48140718937943,16.35583599728431,44,6
Medford,8,1,Thirty-Fifth Middlesex,Second Middlesex,Sixth,5,1648.4428675485797,540.3267229023238,1439.7601917338284,573.1320284781127,1356,509
Medford,8,2,Thirty-Fourth Middlesex,Second Middlesex,Sixth,5,1399.645451394367,489.5736491405055,1238.8927713942585,498.6343299425583,1214,461
Medway,-,1,Eighth Worcester,Middlesex and Norfolk,Second,2,1194,732,918,755,1166,723
Medway,-,2,Tenth Norfolk,Middlesex and Norfolk,Second,2,1289,755,1030,707,1337,814
Medway,-,3,Tenth Norfolk,Middlesex and Norfolk,Second,2,1369.505774355937,745.6037903464613,1073.6517619188628,747.6775244299674,1292,827
Medway,-,4,Tenth Norfolk,Middlesex and Norfolk,Second,2,1303.494225644063,771.3962096535386,987.3482380811372,738.3224755700326,1234,828
Melrose,1,1,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,1103.3281395256229,300.76019823162454,915.5189367776238,333.9783285432393,1021,276
Melrose,1,2,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,924.9636451769268,277.4890935530781,793.1071255453223,277.4890935530781,847,257
Melrose,2,1,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,957,407,760,422,894,392
Melrose,2,2,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,908.1486952240276,375.68685376661745,789.2717872968981,356.66223535204335,855,343
Melrose,3,1,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,919.187179698745,276.0613878269479,781.3448114634616,301.46461673863416,844,284
Melrose,3,2,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,934.1072885182916,329.65361801931374,763.7291595802923,341.77967287676023,872,330
Melrose,4,1,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,964.0217273111836,297.6248833225844,782.8770389941817,333.09269422542144,843,297
Melrose,4,2,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,966.1953362196526,484.4411811987359,738.7101231252626,517.6030470762317,892,456
Melrose,5,1,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,781.0477143810477,202.23556890223557,566.2595929262596,207.11711711711712,703,225
Melrose,5,2,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,883.4451359142561,232.68761231620792,684.625399087751,265.2198175332693,705,181
Melrose,6,1,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,943.6655346571434,322.7787575646602,746.6707643830637,276.3619181106594,838,297
Melrose,6,2,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,955.1493659012712,447.26442854237894,793.2158334555318,433.7958316682422,937,452
Melrose,7,1,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,932.7996177879472,299.60934501484377,737.011343605729,350.53946303994593,891,342
Melrose,7,2,Thirty-Second Middlesex,Fifth Middlesex,Sixth,5,1039.9406196838845,392.70707174077154,834.6580837586226,414.8961641653578,899,447
Mendon,-,1,Tenth Worcester,Worcester & Hampden,Seventh,4,989.3588631984586,849.1159280667952,732.3265895953757,810.8243416827232,935,913
Mendon,-,2,Tenth Worcester,Worcester & Hampden,Seventh,4,1077.6411368015415,924.8840719332048,797.6734104046243,883.1756583172768,1037,964
Merrimac,-,1,First Essex,Second Essex and Middlesex,Fifth,6,1251.9606709080392,777.674956622325,886.1654135338346,739.2712550607288,1148,855
Merrimac,-,2,First Essex,Second Essex and Middlesex,Fifth,6,1297.0393290919608,947.325043377675,1008.8345864661654,882.7287449392712,1235,959
Methuen,-,1,Fourth Essex,First Essex,Fifth,3,777.5697623314846,369.9955359534091,778.4881594846197,274.7335949222387,579,468
Methuen,-,10,Fifteenth Essex,First Essex,Fifth,3,960.9845825757386,808.5372897339815,792.2056150716396,767.2549670825846,879,862
Methuen,-,11,Fifteenth Essex,First Essex,Fifth,3,1060.726294385698,1035.7628986485522,804.2471770660486,1031.0370802339542,972,1156
Methuen,-,12,Fifteenth Essex,First Essex,Fifth,3,878.378486055777,803.2804780876495,584.0211155378487,671.1884462151395,922,883
Methuen,-,13,Fourth Essex,First Essex,Fifth,3,608.4920026327171,478.8554058597523,462.5868863434659,428.15771616444897,521,535
Methuen,-,13A,Sixteenth Essex,First Essex,Fifth,3,420.92219242764793,331.2465347420174,319.9928438591143,296.1765870594934,307,297
Methuen,-,14,Fourth Essex,First Essex,Fifth,3,1086.6418374775017,686.4066356002049,915.6271743563204,646.953245971649,897,755
Methuen,-,15,Fourth Essex,First Essex,Fifth,3,909.5343540367392,580.006740406783,802.2448347041804,497.3668258421835,670,546
Methuen,-,2,Fourth Essex,First Essex,Fifth,3,832.9569138597146,446.8930828383496,782.485718419226,363.10953041986875,600,445
Methuen,-,3,Sixteenth Essex,First Essex,Fifth,3,961.5310344827586,714.210233592881,764.8171301446051,630.9537263626252,871,745
Methuen,-,4,Fourth Essex,First Essex,Fifth,3,907.5169678272366,593.0771264874394,747.9620978404583,605.5301895107978,772,624
Methuen,-,5,Fifteenth Essex,First Essex,Fifth,3,955.7622451889576,750.0513600789684,784.0018755812465,724.5120945023264,824,806
Methuen,-,6,Fifteenth Essex,First Essex,Fifth,3,825.7975401509455,595.7993303964238,690.9057319360353,543.2277687905321,668,721
Methuen,-,6A,Fourth Essex,First Essex,Fifth,3,131.1147031381058,94.5970998176264,109.69746885253576,86.25013296640135,89,73
Methuen,-,7,Sixteenth Essex,First Essex,Fifth,3,1069.864638724409,870.931159325301,832.6247852396166,816.9709096901533,951,917
Methuen,-,8,Fifteenth Essex,First Essex,Fifth,3,957.9331261479138,1009.1353152078788,761.5167909075176,984.9012242444176,892,939
Methuen,-,9,Fifteenth Essex,First Essex,Fifth,3,969.1698702807926,948.480736515329,718.1519027756547,858.077517307059,806,1058
Middleborough,-,1,Twelfth Plymouth,Third Bristol & Plymouth,First,9,1150.4570994684889,1232.3887623386483,895.2741078208048,1209.345482156416,1183,1414
Middleborough,-,2,Twelfth Bristol,Third Bristol & Plymouth,First,9,858.3937708565072,765.0901001112347,596.3659621802002,666.3437152391547,824,901
Middleborough,-,3,Second Plymouth,Third Bristol & Plymouth,First,9,869.2582619339045,1077.1615667074664,735.7894736842105,1057.4834761321908,814,1254
Middleborough,-,4,Twelfth Bristol,Third Bristol & Plymouth,First,9,797.8725252526388,785.7896371297961,591.9882571224779,688.7310700059186,695,843
Middleborough,-,5,Twelfth Bristol,Third Bristol & Plymouth,First,9,800.4720327262105,1020.7600085635336,603.1926422222117,927.1316149285682,704,1113
Middleborough,-,5A,Twelfth Plymouth,Third Bristol & Plymouth,First,9,156.68468794742253,199.80393676750705,118.06914802118342,181.4770808125899,148,259
Middleborough,-,6,Second Plymouth,Third Bristol & Plymouth,First,9,861.167316297388,1096.874079551037,668.1571929824562,980.9567959766524,847,1179
Middleborough,-,7,Twelfth Bristol,Third Bristol & Plymouth,First,9,645.7207138802684,767.4703754332768,488.8764422629376,678.2804990219311,627,803
Middleborough,-,7A,Second Plymouth,Third Bristol & Plymouth,First,9,183.9735916371712,218.6615333975004,139.2867737035176,193.2502657265779,179,348
Middlefield,-,1,Third Hampden,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,199,124,155,115,185,126
Middleton,-,1,Twentieth Middlesex,First Essex and Middlesex,Fifth,6,1121.1346929096514,1116.346929096514,853.0199193739625,1049.3182357125918,1066,1173
Middleton,-,2,Thirteenth Essex,First Essex and Middlesex,Fifth,6,770.8818770226536,888.8682128730671,618.2937792161092,764.6422150305644,640,770
Middleton,-,3,Twentieth Middlesex,First Essex and Middlesex,Fifth,6,871.9834300676948,960.7848580304188,687.6863014099281,849.0395492568435,852,1140
Milford,-,1,Tenth Worcester,"Norfolk, Worcester & Middlesex",Second,4,717.5519722153311,445.50657405110394,632.0617712726371,448.6459935499876,596,438
Milford,-,2,Tenth Worcester,"Norfolk, Worcester & Middlesex",Second,4,1070.743363465478,696.2913469515584,951.6907501072992,636.9196841793047,935,799
Milford,-,3,Tenth Worcester,"Norfolk, Worcester & Middlesex",Second,4,929.0697097494418,672.8990324981394,765.8060034730836,605.248325477549,826,735
Milford,-,4,Tenth Worcester,"Norfolk, Worcester & Middlesex",Second,4,743.6915735892785,499.42306782262614,747.09362543758,446.7118524270902,578,522
Milford,-,5,Tenth Worcester,"Norfolk, Worcester & Middlesex",Second,4,1371.4431303472572,885.549823855058,1048.750629089079,822.4949672873679,1194,959
Milford,-,6,Tenth Worcester,"Norfolk, Worcester & Middlesex",Second,4,1162.3084264107215,694.5769321773738,990.90637456242,666.2881475729098,997,754
Milford,-,7,Tenth Worcester,"Norfolk, Worcester & Middlesex",Second,4,1339.4627005495795,895.8102691756769,1112.934525024331,837.1770025167892,1304,959
Milford,-,8,Tenth Worcester,"Norfolk, Worcester & Middlesex",Second,4,1365.7291236729118,753.9429534684635,1120.7563210335702,773.5140269890016,1156,776
Millbury,-,1,Seventh Worcester,Second Worcester,Seventh,2,1010,944,749,815,913,976
Millbury,-,2,Seventh Worcester,Second Worcester,Seventh,2,1114,1073,888,1042,1031,1113
Millbury,-,3,Seventh Worcester,Second Worcester,Seventh,2,1007,898,782,832,1015,997
Millbury,-,4,Seventh Worcester,Second Worcester,Seventh,2,1065,824,743,756,945,908
Millis,-,1,Ninth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1161,631,864,636,1044,672
Millis,-,2,Eighth Middlesex,"Norfolk, Worcester & Middlesex",Second,4,1109,661,882,615,1014,763
Millis,-,3,Eighth Middlesex,"Norfolk, Worcester & Middlesex",Second,4,1232,709,874,639,1502,821
Millville,-,1,Eighth Worcester,Worcester & Hampden,Seventh,4,821,976,624,874,708,1055
Milton,-,1,Twelfth Suffolk,"Norfolk, Plymouth & Bristol",Second,7,1516,254,1303,211,1343,256
Milton,-,10,Seventh Norfolk,"Norfolk, Plymouth & Bristol",Second,7,1100.7002230047271,198.17318481610496,1001.6755847510702,204.7043910739704,977,214
Milton,-,2,Twelfth Suffolk,"Norfolk, Plymouth & Bristol",Second,7,1551,261,1376,235,1474,267
Milton,-,3,Seventh Norfolk,"Norfolk, Plymouth & Bristol",Second,8,1440.644090305445,442.9681274900398,1227.1414342629482,444.96347941567063,1316,424
Milton,-,4,Seventh Norfolk,"Norfolk, Plymouth & Bristol",Second,8,845.236958745312,204.94101602454825,708.6096147289466,202.04636890555747,727,283
Milton,-,4A,Twelfth Suffolk,"Norfolk, Plymouth & Bristol",Second,7,614.763041254688,149.05898397545175,515.3903852710536,146.95363109444256,508,118
Milton,-,5,Seventh Norfolk,"Norfolk, Plymouth & Bristol",Second,7,1085.2997769952729,335.826815183895,862.3244152489299,314.29560892602956,1016,356
Milton,-,6,Seventh Norfolk,"Norfolk, Plymouth & Bristol",Second,8,1193.0053524503808,631.6539596426855,992.43506016461,624.7933594901044,1075,648
Milton,-,7,Seventh Norfolk,"Norfolk, Plymouth & Bristol",Second,8,1106.3505572441743,574.3779128672745,926.4235055724416,568.2431610942249,1028,578
Milton,-,8,Seventh Norfolk,"Norfolk, Plymouth & Bristol",Second,8,1197,654,966,637,1131,692
Milton,-,9,Seventh Norfolk,"Norfolk, Plymouth & Bristol",Second,8,1212,735,873,697,1123,708
Monroe,-,1,First Franklin,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,28,31,25,26,24,39
Monson,-,A,Twelfth Hampden,Worcester & Hampden,Seventh,1,792.0990611848495,872.3256717384266,625.9501456782131,785.2657818064098,747,920
Monson,-,B,Second Hampden,Worcester & Hampden,Seventh,1,815,851,622,736,726,884
Monson,-,C,Second Hampden,Worcester & Hampden,Seventh,1,840,866,675,739,774,909
Montague,-,1,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,846,178,729,182,790,194
Montague,-,2,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,521,272,418,206,493,306
Montague,-,3,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,590.4845209181406,225.4425820134779,442.6142031266035,230.2553278828721,524,296
Montague,-,4,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,561.2849823068298,215.59371384189603,465.41246682237784,192.44259439870865,553,214
Montague,-,5,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,461.47313352117294,124.75192293845492,372.03924870459514,90.50965135095788,420,130
Montague,-,6,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,539.757363253857,195.2117812061711,430.9340813464236,193.79242636746145,453,222
Monterey,-,1,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,481,102,417,88,482,95
Montgomery,-,1,Third Hampden,Hampden and Hampshire,Eighth,1,246,312,199,281,237,302
Mount Washington,-,1,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,102,16,76,19,93,23
Nahant,-,1,Eleventh Essex,Third Essex,Sixth,6,1629,842,1347,864,1445,841
Nantucket,-,1,"Barnstable, Dukes and Nantucket",Cape and Islands,First,9,5241,1914,4146,1892,4784,2171
Natick,-,1,Fifth Middlesex,Middlesex and Norfolk,Second,5,1106,299,974,260,946,359
Natick,-,10,Fifth Middlesex,Middlesex and Norfolk,Second,5,1982,591,1642,575,1881,590
Natick,-,2,Fifth Middlesex,Middlesex and Norfolk,Second,5,1530.986276303751,468.7767612076853,1280.7964318389752,460.87602927721866,1420,531
Natick,-,3,Fifth Middlesex,Middlesex and Norfolk,Second,5,1585.1345029170282,534.2081738572498,1303.0877240051807,536.507347346158,1471,547
Natick,-,4,Fifth Middlesex,Middlesex and Norfolk,Second,5,1580,476,1229,441,1475,423
Natick,-,5,Fifth Middlesex,Middlesex and Norfolk,Second,5,1575.648740447212,566.3011604868384,1263.2901217095953,583.2587036512879,1427,613
Natick,-,6,Fifth Middlesex,Middlesex and Norfolk,Second,5,1559.351259552788,539.6988395131616,1240.7098782904047,529.7412963487121,1388,544
Natick,-,7,Fifth Middlesex,Middlesex and Norfolk,Second,5,1906.3374426605503,481.45240825688074,1599.0731077981652,495.48795871559633,1832,504
Natick,-,8,Fifth Middlesex,Middlesex and Norfolk,Second,5,1764.3314017599848,549.7449484354713,1426.5718181466325,517.1955992639167,1610,546
Natick,-,9,Fifth Middlesex,Middlesex and Norfolk,Second,5,1740.2103763586854,464.81770824271285,1461.4709182110464,470.9330653971102,1711,462
Needham,-,A,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1309,440,1086,443,1171,463
Needham,-,B,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1535.2821829855538,451.79839486356343,1233.687319422151,464.77624398073834,1460,449
Needham,-,C,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1491,383,1281,369,1407,385
Needham,-,D,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1557.2064205457464,412.7717495987158,1281.0568218298556,418.7418940609952,1394,399
Needham,-,E,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1627.2008408796896,436.42755498059506,1292.987063389392,424.41558861578267,1508,422
Needham,-,F,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1501.5113964686998,372.4298555377207,1289.2558587479937,369.4818619582665,1438,408
Needham,-,G,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1567.8266421716862,380.6603106063485,1372.3999264815222,379.2562094082884,1519,414
Needham,-,H,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1607.2394366197182,456.2676056338028,1260.868544600939,436.6431924882629,1537,486
Needham,-,I,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1782.409831029186,339.1036324207102,1463.6335411583989,335.0564380590946,1679,371
Needham,-,J,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,1594.32324929972,405.5408963585434,1236.110924369748,378.62857142857143,1473,436
New Ashford,-,1,First Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,98,48,101,39,93,65
New Bedford,1,A,Tenth Bristol,Second Bristol and Plymouth,First,9,655.1777102893935,531.2488191804764,507.5808136886997,396.9146595874657,534,617
New Bedford,1,A1,Eleventh Bristol,Second Bristol and Plymouth,First,9,102.91632702399914,83.44938533049545,79.73157845925498,62.34796798670062,65,50
New Bedford,1,B,Tenth Bristol,Second Bristol and Plymouth,First,9,637.588398520433,540.2811442261846,563.177758829734,441.0380388539561,640,726
New Bedford,1,B1,Eighth Bristol,Second Bristol and Plymouth,First,9,41.846493936305265,35.459979632983476,36.96274073464841,28.946410664639124,58,44
New Bedford,1,C,Eighth Bristol,Second Bristol and Plymouth,First,9,487.5927922827416,422.35632757430335,486.89212516074394,357.0871409878663,447,479
New Bedford,1,C1,Tenth Bristol,Second Bristol and Plymouth,First,9,165.53775297999078,143.389973211476,165.29987649207257,121.2310843653806,92,93
New Bedford,1,D,Ninth Bristol,Second Bristol and Plymouth,First,9,815.556831228473,757.1549942594719,733.4714887102947,614.5817068503636,674,872
New Bedford,1,E,Ninth Bristol,Second Bristol and Plymouth,First,9,701,517,626,431,674,682
New Bedford,1,F,Ninth Bristol,Second Bristol and Plymouth,First,9,435.8710253662022,586.3658449446231,660.6459449803501,540.8706680957484,647,748
New Bedford,2,A,Eleventh Bristol,Second Bristol and Plymouth,First,9,250.2370767902553,131.69318039411624,288.594627882503,88.96730109393432,168,134
New Bedford,2,B,Eleventh Bristol,Second Bristol and Plymouth,First,9,383.2226778264156,236.38570009313065,418.13247840863545,182.50929564415412,227,260
New Bedford,2,C,Eleventh Bristol,Second Bristol and Plymouth,First,9,378.4929147093673,266.2169161867248,367.9652977538293,214.3558920333698,274,304
New Bedford,2,D,Eleventh Bristol,Second Bristol and Plymouth,First,9,431.5103319750188,333.9471427780485,450.46055056030474,303.6139685299198,544,435
New Bedford,2,E,Eleventh Bristol,Second Bristol and Plymouth,First,9,592.6345828886022,472.4853040029889,549.3550674097298,374.3858238649236,536,666
New Bedford,2,F,Eleventh Bristol,Second Bristol and Plymouth,First,9,542.256645874373,411.7532824519316,507.2977210218105,326.1828983193611,414,456
